,BAA10YM,BAA_YEILD_10Y_M_PCT_CHG,BAA_YEILD_10Y_Q_PCT_CHG,BAA_YEILD_10Y_A_PCT_CHG,BAA_YEILD_10Y_2A_PCT_CHG,BAA_YEILD_10Y_3A_PCT_CHG
1963-12-01,0.72,0.0,0.0,-0.33333333333333337,-0.28,-0.37
1964-01-01,0.66,-0.08333333333333326,-0.08333333333333326,-0.31958762886597936,-0.35922330097087374,-0.37
1964-02-01,0.68,0.030303030303030276,-0.05555555555555547,-0.28421052631578936,-0.3873873873873874,-0.37
1964-03-01,0.61,-0.10294117647058831,-0.0757575757575758,-0.3222222222222223,-0.48305084745762705,-0.37
1964-04-01,0.62,0.016393442622950838,-0.08823529411764708,-0.32608695652173914,-0.4513274336283185,-0.37
1964-05-01,0.65,0.048387096774193505,0.06557377049180335,-0.23529411764705876,-0.4144144144144144,-0.37
1964-06-01,0.68,0.04615384615384621,0.09677419354838723,-0.1707317073170731,-0.34615384615384615,-0.37
1964-07-01,0.64,-0.05882352941176472,-0.015384615384615441,-0.22891566265060237,-0.40740740740740744,-0.37
1964-08-01,0.63,-0.015625,-0.07352941176470595,-0.17105263157894735,-0.4,-0.37
1964-09-01,0.62,-0.015873015873015928,-0.03125,-0.13888888888888884,-0.41509433962264153,-0.37
1964-10-01,0.62,0.0,-0.015873015873015928,-0.13888888888888884,-0.40384615384615385,-0.37
1964-11-01,0.66,0.06451612903225823,0.06451612903225823,-0.08333333333333326,-0.37735849056603776,-0.37
1964-12-01,0.63,-0.045454545454545525,0.016129032258064502,-0.045454545454545525,-0.41666666666666674,-0.37
1965-01-01,0.61,-0.031746031746031744,-0.0757575757575758,-0.10294117647058831,-0.3711340206185567,-0.4077669902912622
1965-02-01,0.57,-0.06557377049180335,-0.09523809523809534,-0.06557377049180335,-0.4,-0.4864864864864866
1965-03-01,0.57,0.0,-0.06557377049180335,-0.08064516129032262,-0.3666666666666667,-0.5169491525423728
1965-04-01,0.6,0.05263157894736836,0.05263157894736836,-0.07692307692307698,-0.34782608695652184,-0.4690265486725663
1965-05-01,0.6,0.0,0.05263157894736836,-0.11764705882352955,-0.2941176470588235,-0.45945945945945954
1965-06-01,0.64,0.06666666666666665,0.06666666666666665,0.0,-0.2195121951219512,-0.3846153846153846
1965-07-01,0.68,0.0625,0.13333333333333353,0.07936507936507953,-0.18072289156626498,-0.37037037037037035
1965-08-01,0.63,-0.07352941176470595,-0.015625,0.016129032258064502,-0.17105263157894735,-0.4
1965-09-01,0.62,-0.015873015873015928,-0.08823529411764708,0.0,-0.13888888888888884,-0.41509433962264153
1965-10-01,0.58,-0.06451612903225812,-0.07936507936507942,-0.12121212121212133,-0.19444444444444442,-0.4423076923076924
1965-11-01,0.5,-0.13793103448275856,-0.19354838709677413,-0.2063492063492064,-0.3055555555555556,-0.5283018867924529
1965-12-01,0.4,-0.19999999999999996,-0.31034482758620685,-0.34426229508196715,-0.3939393939393939,-0.6296296296296297
1966-01-01,0.45,0.125,-0.09999999999999998,-0.21052631578947356,-0.3382352941176471,-0.5360824742268041
1966-02-01,0.29,-0.3555555555555556,-0.27500000000000013,-0.49122807017543857,-0.5245901639344263,-0.6947368421052631
1966-03-01,0.45,0.5517241379310347,0.0,-0.25,-0.27419354838709675,-0.5
1966-04-01,0.66,0.4666666666666668,1.2758620689655173,0.10000000000000009,0.01538461538461533,-0.28260869565217395
1966-05-01,0.7,0.06060606060606055,0.5555555555555554,0.09375,0.02941176470588225,-0.17647058823529416
1966-06-01,0.77,0.10000000000000009,0.16666666666666674,0.13235294117647056,0.203125,-0.060975609756097504
1966-07-01,0.66,-0.1428571428571428,-0.05714285714285705,0.04761904761904767,0.04761904761904767,-0.20481927710843362
1966-08-01,0.61,-0.0757575757575758,-0.20779220779220786,-0.016129032258064502,-0.016129032258064502,-0.19736842105263164
1966-09-01,0.91,0.4918032786885247,0.3787878787878787,0.5689655172413794,0.467741935483871,0.26388888888888906
1966-10-01,1.09,0.19780219780219777,0.7868852459016396,1.1800000000000002,0.6515151515151516,0.5138888888888891
1966-11-01,0.97,-0.11009174311926617,0.06593406593406592,1.4249999999999998,0.5396825396825395,0.3472222222222223
1966-12-01,1.34,0.38144329896907236,0.22935779816513757,1.9777777777777779,1.19672131147541,1.0303030303030303
1967-01-01,1.39,0.03731343283582067,0.4329896907216495,3.793103448275862,1.4385964912280702,1.0441176470588234
1967-02-01,1.19,-0.14388489208633093,-0.11194029850746279,1.6444444444444444,1.0877192982456143,0.9508196721311475
1967-03-01,1.31,0.10084033613445387,-0.05755395683453224,0.9848484848484849,1.1833333333333336,1.1129032258064515
1967-04-01,1.24,-0.05343511450381688,0.04201680672268915,0.7714285714285716,1.0666666666666669,0.9076923076923076
1967-05-01,1.11,-0.10483870967741926,-0.15267175572519076,0.4415584415584417,0.7343750000000002,0.6323529411764706
1967-06-01,1.13,0.018018018018017834,-0.08870967741935487,0.7121212121212119,0.6617647058823526,0.7656249999999998
1967-07-01,1.1,-0.0265486725663715,-0.009009009009009028,0.8032786885245904,0.7460317460317463,0.7460317460317463
1967-08-01,1.05,-0.045454545454545525,-0.07079646017699104,0.15384615384615397,0.6935483870967742,0.6935483870967742
1967-09-01,1.1,0.04761904761904767,0.0,0.00917431192660545,0.8965517241379313,0.774193548387097
1967-10-01,1.04,-0.054545454545454564,-0.00952380952380949,0.07216494845360821,1.08,0.5757575757575757
1967-11-01,0.97,-0.0673076923076924,-0.11818181818181828,-0.27611940298507465,1.4249999999999998,0.5396825396825395
1967-12-01,1.23,0.268041237113402,0.1826923076923077,-0.1151079136690647,1.7333333333333334,1.0163934426229506
1968-01-01,1.31,0.0650406504065042,0.35051546391752586,0.10084033613445387,3.517241379310345,1.2982456140350882
1968-02-01,1.24,-0.05343511450381688,0.008130081300812941,-0.05343511450381688,1.7555555555555555,1.1754385964912282
1968-03-01,1.11,-0.10483870967741926,-0.15267175572519076,-0.10483870967741926,0.6818181818181819,0.8500000000000003
1968-04-01,1.33,0.19819819819819817,0.07258064516129048,0.19819819819819817,0.9000000000000001,1.2166666666666668
1968-05-01,1.16,-0.1278195488721806,0.04504504504504481,0.026548672566371723,0.5064935064935063,0.8124999999999998
1968-06-01,1.35,0.16379310344827602,0.015037593984962516,0.2272727272727273,1.0454545454545454,0.9852941176470589
1968-07-01,1.48,0.0962962962962961,0.27586206896551735,0.4095238095238094,1.4262295081967213,1.3492063492063493
1968-08-01,1.4,-0.05405405405405406,0.03703703703703698,0.2727272727272725,0.5384615384615383,1.258064516129032
1968-09-01,1.33,-0.04999999999999993,-0.10135135135135132,0.27884615384615397,0.22018348623853212,1.2931034482758625
1968-10-01,1.26,-0.052631578947368474,-0.09999999999999998,0.2989690721649485,0.2989690721649485,1.52
1968-11-01,1.31,0.039682539682539764,-0.015037593984962405,0.0650406504065042,-0.022388059701492602,2.275
1968-12-01,1.2,-0.08396946564885499,-0.04761904761904767,-0.08396946564885499,-0.13669064748201432,1.6666666666666665
1969-01-01,1.28,0.06666666666666665,-0.022900763358778664,0.032258064516129004,0.07563025210084051,3.4137931034482767
1969-02-01,1.11,-0.1328124999999999,-0.07499999999999984,0.0,-0.15267175572519076,1.4666666666666668
1969-03-01,1.21,0.09009009009009006,-0.0546875,-0.09022556390977454,-0.024193548387096753,0.8333333333333333
1969-04-01,1.37,0.1322314049586779,0.23423423423423428,0.18103448275862077,0.23423423423423428,0.9571428571428575
1969-05-01,1.2,-0.12408759124087598,-0.008264462809917328,-0.11111111111111116,0.06194690265486735,0.5584415584415583
1969-06-01,1.13,-0.05833333333333335,-0.17518248175182494,-0.2364864864864865,0.027272727272727115,0.7121212121212119
1969-07-01,1.12,-0.008849557522123686,-0.06666666666666654,-0.19999999999999984,0.06666666666666665,0.8360655737704921
1969-08-01,1.17,0.044642857142856984,0.03539823008849563,-0.12030075187969935,0.06363636363636349,0.2857142857142856
1969-09-01,0.89,-0.23931623931623924,-0.2053571428571429,-0.2936507936507936,-0.14423076923076927,-0.1834862385321101
1969-10-01,1.12,0.258426966292135,-0.04273504273504258,-0.1450381679389312,0.15463917525773208,0.15463917525773208
1969-11-01,1.11,-0.008928571428571397,0.24719101123595522,-0.07499999999999984,-0.09756097560975596,-0.17164179104477606
1969-12-01,1.0,-0.0990990990990992,-0.1071428571428572,-0.21875,-0.23664122137404586,-0.28057553956834524
1970-01-01,1.07,0.07000000000000006,-0.03603603603603611,-0.03603603603603611,-0.13709677419354838,-0.10084033613445365
1970-02-01,1.54,0.43925233644859807,0.54,0.2727272727272727,0.3873873873873872,0.17557251908396942
1970-03-01,1.56,0.012987012987013102,0.4579439252336448,0.13868613138686126,0.1729323308270676,0.25806451612903225
1970-04-01,1.31,-0.16025641025641024,-0.14935064935064934,0.09166666666666679,0.1293103448275863,0.18018018018018012
1970-05-01,1.07,-0.18320610687022898,-0.3141025641025641,-0.05309734513274322,-0.20740740740740737,-0.05309734513274322
1970-06-01,1.41,0.3177570093457942,0.07633587786259532,0.2589285714285712,-0.04729729729729737,0.28181818181818175
1970-07-01,1.94,0.375886524822695,0.8130841121495325,0.6581196581196582,0.3857142857142857,0.8476190476190475
1970-08-01,1.91,-0.015463917525773252,0.35460992907801425,1.1460674157303368,0.43609022556390964,0.7363636363636361
1970-09-01,2.0,0.04712041884816753,0.030927835051546504,0.7857142857142856,0.5873015873015872,0.9230769230769229
1970-10-01,2.0,0.0,0.04712041884816753,0.8018018018018016,0.5267175572519083,1.061855670103093
1970-11-01,2.54,0.27,0.27,1.54,1.1166666666666667,1.065040650406504
1970-12-01,2.73,0.07480314960629908,0.365,1.5514018691588785,1.1328125,1.0839694656488548
1971-01-01,2.5,-0.08424908424908428,-0.015748031496062964,0.6233766233766234,1.252252252252252,1.0161290322580645
1971-02-01,2.28,-0.08800000000000008,-0.16483516483516492,0.46153846153846145,0.884297520661157,1.0540540540540535
1971-03-01,2.76,0.21052631578947367,0.10399999999999987,1.1068702290076335,1.0145985401459852,1.0751879699248117
1971-04-01,2.62,-0.05072463768115931,0.1491228070175441,1.4485981308411215,1.1833333333333336,1.2586206896551726
1971-05-01,2.23,-0.14885496183206115,-0.19202898550724634,0.5815602836879434,0.9734513274336285,0.6518518518518517
1971-06-01,2.23,0.0,-0.14885496183206115,0.14948453608247414,0.9910714285714284,0.5067567567567568
1971-07-01,2.03,-0.08968609865470856,-0.08968609865470856,0.0628272251308899,0.7350427350427349,0.44999999999999996
1971-08-01,2.18,0.07389162561576379,-0.022421524663677084,0.09000000000000008,1.4494382022471912,0.6390977443609023
1971-09-01,2.45,0.12385321100917435,0.20689655172413812,0.2250000000000001,1.1875,0.9444444444444446
1971-10-01,2.55,0.04081632653061207,0.1697247706422016,0.003937007874015741,1.297297297297297,0.946564885496183
1971-11-01,2.57,0.007843137254901933,0.048979591836734615,-0.05860805860805862,1.5699999999999998,1.1416666666666666
1971-12-01,2.45,-0.046692607003890885,-0.039215686274509665,-0.019999999999999907,1.2897196261682242,0.9140625
1972-01-01,2.28,-0.06938775510204098,-0.11284046692607008,0.0,0.48051948051948035,1.0540540540540535
1972-02-01,2.15,-0.05701754385964908,-0.12244897959183687,-0.22101449275362317,0.3782051282051282,0.7768595041322315
1972-03-01,2.17,0.009302325581395321,-0.04824561403508765,-0.1717557251908397,0.6564885496183206,0.5839416058394158
1972-04-01,2.05,-0.055299539170507006,-0.04651162790697683,-0.08071748878923779,0.9158878504672894,0.7083333333333333
1972-05-01,2.1,0.024390243902439046,-0.032258064516129004,-0.058295964125560484,0.4893617021276597,0.8584070796460179
1972-06-01,2.09,-0.004761904761904856,0.019512195121951237,0.029556650246305383,0.07731958762886593,0.8660714285714282
1972-07-01,2.12,0.014354066985646119,0.00952380952380949,-0.02752293577981657,0.10994764397905765,0.8119658119658122
1972-08-01,1.98,-0.0660377358490567,-0.05263157894736836,-0.19183673469387763,-0.010000000000000009,1.2247191011235956
1972-09-01,1.54,-0.2222222222222222,-0.2735849056603774,-0.39607843137254894,-0.22999999999999998,0.375
1972-10-01,1.58,0.025974025974025983,-0.202020202020202,-0.38521400778210113,-0.3779527559055118,0.4234234234234233
1972-11-01,1.71,0.08227848101265822,0.11038961038961026,-0.3020408163265307,-0.37362637362637363,0.71
1972-12-01,1.57,-0.08187134502923976,-0.006329113924050667,-0.3114035087719298,-0.372,0.4672897196261683
1973-01-01,1.44,-0.08280254777070073,-0.1578947368421053,-0.3302325581395349,-0.36842105263157887,-0.06493506493506496
1973-02-01,1.33,-0.07638888888888884,-0.15286624203821653,-0.3870967741935484,-0.5181159420289854,-0.14743589743589747
1973-03-01,1.32,-0.007518796992481258,-0.08333333333333326,-0.35609756097560963,-0.4961832061068703,0.007633587786259444
1973-04-01,1.42,0.07575757575757569,0.06766917293233066,-0.3238095238095239,-0.36322869955156956,0.3271028037383177
1973-05-01,1.21,-0.147887323943662,-0.08333333333333337,-0.42105263157894735,-0.45739910313901344,-0.14184397163120566
1973-06-01,1.23,0.016528925619834656,-0.13380281690140838,-0.41981132075471705,-0.3940886699507389,-0.365979381443299
1973-07-01,1.11,-0.09756097560975596,-0.0826446280991735,-0.43939393939393934,-0.49082568807339444,-0.4188481675392669
1973-08-01,1.13,0.018018018018017834,-0.08130081300813019,-0.26623376623376627,-0.5387755102040817,-0.43500000000000005
1973-09-01,1.54,0.36283185840707977,0.3873873873873872,-0.025316455696202556,-0.39607843137254894,-0.22999999999999998
1973-10-01,1.62,0.051948051948051965,0.433628318584071,-0.05263157894736836,-0.3696498054474707,-0.36220472440944873
1973-11-01,1.69,0.043209876543209846,0.09740259740259738,0.07643312101910826,-0.3102040816326531,-0.38095238095238093
1973-12-01,1.74,0.029585798816567976,0.07407407407407396,0.20833333333333348,-0.23684210526315785,-0.30400000000000005
1974-01-01,1.49,-0.14367816091954022,-0.11834319526627213,0.12030075187969924,-0.3069767441860465,-0.3464912280701754
1974-02-01,1.57,0.05369127516778538,-0.09770114942528729,0.18939393939393945,-0.2764976958525345,-0.431159420289855
1974-03-01,1.41,-0.1019108280254778,-0.05369127516778527,-0.007042253521126751,-0.31219512195121946,-0.46183206106870234
1974-04-01,1.36,-0.03546099290780125,-0.13375796178343946,0.12396694214876036,-0.35238095238095235,-0.39013452914798197
1974-05-01,1.47,0.0808823529411764,0.042553191489361764,0.19512195121951215,-0.2966507177033493,-0.34080717488789236
1974-06-01,1.73,0.1768707482993197,0.2720588235294117,0.5585585585585584,-0.1839622641509434,-0.14778325123152702
1974-07-01,1.67,-0.034682080924855474,0.1360544217687074,0.47787610619469034,-0.15656565656565657,-0.2339449541284404
1974-08-01,1.73,0.03592814371257491,0.0,0.12337662337662336,0.12337662337662336,-0.29387755102040825
1974-09-01,2.14,0.23699421965317935,0.2814371257485031,0.32098765432098775,0.35443037974683556,-0.16078431372549007
1974-10-01,2.58,0.20560747663551404,0.49132947976878616,0.5266272189349113,0.5087719298245614,0.0038910505836575737
1974-11-01,2.92,0.13178294573643412,0.36448598130841114,0.6781609195402298,0.859872611464968,0.1918367346938774
1974-12-01,3.2,0.09589041095890427,0.24031007751937983,1.1476510067114094,1.2222222222222223,0.4035087719298247
1975-01-01,3.31,0.034375000000000044,0.13356164383561642,1.1082802547770698,1.488721804511278,0.5395348837209304
1975-02-01,3.26,-0.015105740181268978,0.018749999999999822,1.3120567375886525,1.4696969696969693,0.5023041474654377
1975-03-01,2.75,-0.15644171779141103,-0.16918429003021151,1.0220588235294117,0.9366197183098592,0.3414634146341464
1975-04-01,2.35,-0.1454545454545454,-0.27914110429447847,0.5986394557823129,0.9421487603305787,0.11904761904761907
1975-05-01,2.63,0.11914893617021272,-0.043636363636363695,0.5202312138728322,1.1382113821138211,0.2583732057416268
1975-06-01,2.76,0.049429657794676674,0.1744680851063829,0.652694610778443,1.486486486486486,0.3018867924528301
1975-07-01,2.49,-0.09782608695652162,-0.053231939163498,0.4393063583815031,1.20353982300885,0.2575757575757578
1975-08-01,2.19,-0.12048192771084343,-0.2065217391304347,0.023364485981308247,0.42207792207792205,0.42207792207792205
1975-09-01,2.18,-0.004566210045662045,-0.12449799196787148,-0.15503875968992242,0.345679012345679,0.379746835443038
1975-10-01,2.48,0.1376146788990824,0.13242009132420085,-0.15068493150684925,0.4674556213017751,0.45029239766081863
1975-11-01,2.51,0.012096774193548265,0.1513761467889907,-0.21562500000000007,0.44252873563218387,0.5987261146496814
1975-12-01,2.56,0.019920318725099806,0.032258064516129004,-0.22658610271903323,0.7181208053691275,0.7777777777777779
1976-01-01,2.67,0.04296875,0.06374501992031889,-0.1809815950920245,0.7006369426751591,1.007518796992481
1976-02-01,2.45,-0.08239700374531822,-0.04296875,-0.10909090909090902,0.7375886524822697,0.8560606060606062
1976-03-01,2.39,-0.02448979591836742,-0.10486891385767783,0.017021276595744705,0.7573529411764706,0.683098591549296
1976-04-01,2.38,-0.004184100418410108,-0.028571428571428692,-0.09505703422053235,0.6190476190476191,0.9669421487603305
1976-05-01,1.96,-0.17647058823529405,-0.17991631799163188,-0.28985507246376807,0.13294797687861282,0.5934959349593496
1976-06-01,2.03,0.03571428571428559,-0.1470588235294118,-0.18473895582329336,0.21556886227544902,0.8288288288288286
1976-07-01,1.99,-0.01970443349753681,0.015306122448979664,-0.091324200913242,0.1502890173410405,0.7610619469026549
1976-08-01,1.87,-0.06030150753768837,-0.07881773399014769,-0.14220183486238536,-0.12616822429906538,0.2142857142857144
1976-09-01,1.81,-0.03208556149732622,-0.09045226130653261,-0.2701612903225806,-0.29844961240310075,0.1172839506172838
1976-10-01,1.88,0.03867403314917128,0.0053475935828875,-0.250996015936255,-0.3561643835616438,0.11242603550295849
1976-11-01,1.94,0.03191489361702127,0.07182320441988943,-0.2421875,-0.39375000000000004,0.11494252873563227
1976-12-01,2.25,0.1597938144329898,0.19680851063829796,-0.1573033707865168,-0.3202416918429003,0.5100671140939597
1977-01-01,1.87,-0.16888888888888887,-0.036082474226803996,-0.23673469387755108,-0.4263803680981595,0.19108280254777066
1977-02-01,1.73,-0.07486631016042788,-0.23111111111111116,-0.2761506276150628,-0.37090909090909097,0.22695035460992918
1977-03-01,1.66,-0.040462427745664775,-0.11229946524064183,-0.3025210084033614,-0.29361702127659584,0.22058823529411753
1977-04-01,1.7,0.024096385542168752,-0.017341040462427793,-0.13265306122448983,-0.35361216730038025,0.15646258503401356
1977-05-01,1.55,-0.08823529411764697,-0.06626506024096379,-0.23645320197044328,-0.4384057971014492,-0.10404624277456642
1977-06-01,1.63,0.05161290322580636,-0.04117647058823537,-0.18090452261306533,-0.34538152610441775,-0.02395209580838331
1977-07-01,1.54,-0.05521472392638027,-0.006451612903225823,-0.17647058823529416,-0.29680365296803646,-0.10982658959537572
1977-08-01,1.42,-0.07792207792207795,-0.1288343558282209,-0.21546961325966862,-0.3486238532110093,-0.33644859813084116
1977-09-01,1.46,0.028169014084507005,-0.051948051948051965,-0.22340425531914887,-0.41129032258064513,-0.43410852713178294
1977-10-01,1.37,-0.06164383561643827,-0.035211267605633645,-0.2938144329896907,-0.45418326693227085,-0.5308219178082192
1977-11-01,1.37,0.0,-0.06164383561643827,-0.3911111111111111,-0.46484375,-0.5718749999999999
1977-12-01,1.3,-0.051094890510948954,-0.051094890510948954,-0.3048128342245989,-0.5131086142322097,-0.607250755287009
1978-01-01,1.21,-0.06923076923076932,-0.11678832116788329,-0.3005780346820809,-0.5061224489795919,-0.6288343558282208
1978-02-01,1.17,-0.03305785123966942,-0.10000000000000009,-0.29518072289156627,-0.5104602510460252,-0.5745454545454546
1978-03-01,1.18,0.008547008547008517,-0.024793388429752095,-0.3058823529411765,-0.5042016806722689,-0.49787234042553197
1978-04-01,1.17,-0.008474576271186418,0.0,-0.24516129032258072,-0.403061224489796,-0.5551330798479088
1978-05-01,1.14,-0.02564102564102566,-0.03389830508474578,-0.3006134969325154,-0.43842364532019706,-0.5869565217391304
1978-06-01,1.14,0.0,-0.02564102564102566,-0.2597402597402598,-0.42713567839195987,-0.5421686746987953
1978-07-01,0.96,-0.1578947368421052,-0.1578947368421052,-0.323943661971831,-0.4866310160427808,-0.5616438356164384
1978-08-01,1.07,0.11458333333333348,-0.06140350877192968,-0.26712328767123283,-0.4088397790055248,-0.5091743119266054
1978-09-01,1.0,-0.06542056074766356,0.04166666666666674,-0.27007299270072993,-0.46808510638297873,-0.596774193548387
1978-10-01,0.95,-0.050000000000000044,-0.1121495327102805,-0.3065693430656935,-0.5103092783505154,-0.6215139442231076
1978-11-01,1.02,0.0736842105263158,0.020000000000000018,-0.2153846153846154,-0.5466666666666666,-0.6015625
1978-12-01,0.93,-0.08823529411764708,-0.021052631578947323,-0.23140495867768585,-0.5026737967914439,-0.651685393258427
1979-01-01,1.03,0.10752688172043001,0.009803921568627416,-0.11965811965811957,-0.4046242774566474,-0.5795918367346939
1979-02-01,0.98,-0.04854368932038844,0.053763440860215006,-0.1694915254237288,-0.40963855421686746,-0.5899581589958159
1979-03-01,1.14,0.16326530612244894,0.10679611650485432,-0.02564102564102566,-0.3294117647058824,-0.5210084033613446
1979-04-01,1.15,0.00877192982456143,0.1734693877551019,0.00877192982456143,-0.25806451612903236,-0.41326530612244905
1979-05-01,1.22,0.0608695652173914,0.07017543859649122,0.07017543859649122,-0.25153374233128833,-0.3990147783251231
1979-06-01,1.47,0.20491803278688514,0.27826086956521756,0.53125,-0.045454545454545525,-0.2613065326633166
1979-07-01,1.34,-0.08843537414965974,0.09836065573770503,0.25233644859813076,-0.05633802816901401,-0.28342245989304815
1979-08-01,1.32,-0.014925373134328401,-0.1020408163265305,0.32000000000000006,-0.09589041095890405,-0.27071823204419887
1979-09-01,1.21,-0.08333333333333337,-0.09701492537313439,0.27368421052631575,-0.11678832116788329,-0.3563829787234042
1979-10-01,1.1,-0.09090909090909083,-0.16666666666666663,0.07843137254901977,-0.1970802919708029,-0.4329896907216494
1979-11-01,1.34,0.21818181818181825,0.1074380165289257,0.4408602150537635,0.030769230769230882,-0.4044444444444444
1979-12-01,1.67,0.24626865671641784,0.5181818181818181,0.6213592233009708,0.3801652892561984,-0.1069518716577541
1980-01-01,1.62,-0.029940119760478945,0.20895522388059695,0.653061224489796,0.3846153846153848,-0.06358381502890165
1980-02-01,1.16,-0.28395061728395077,-0.3053892215568862,0.01754385964912286,-0.016949152542372947,-0.3012048192771084
1980-03-01,1.7,0.4655172413793105,0.04938271604938271,0.4782608695652175,0.45299145299145294,0.0
1980-04-01,2.72,0.6000000000000001,1.3448275862068968,1.2295081967213117,1.385964912280702,0.7548387096774194
1980-05-01,2.99,0.09926470588235303,0.7588235294117649,1.0340136054421771,1.62280701754386,0.8343558282208592
1980-06-01,2.93,-0.02006688963210701,0.07720588235294112,1.1865671641791047,2.0520833333333335,0.9025974025974026
1980-07-01,2.4,-0.1808873720136519,-0.19732441471571915,0.8181818181818181,1.2429906542056073,0.6901408450704225
1980-08-01,2.05,-0.14583333333333337,-0.3003412969283278,0.6942148760330578,1.0499999999999998,0.40410958904109573
1980-09-01,2.19,0.06829268292682933,-0.08750000000000002,0.9909090909090907,1.305263157894737,0.5985401459854014
1980-10-01,2.48,0.13242009132420085,0.2097560975609758,0.8507462686567162,1.4313725490196076,0.8102189781021896
1980-11-01,1.96,-0.20967741935483875,-0.10502283105022836,0.17365269461077837,1.10752688172043,0.5076923076923077
1980-12-01,2.3,0.1734693877551019,-0.07258064516129037,0.41975308641975295,1.233009708737864,0.9008264462809916
1981-01-01,2.46,0.06956521739130439,0.2551020408163265,1.1206896551724137,1.510204081632653,1.1025641025641026
1981-02-01,2.18,-0.11382113821138207,-0.05217391304347807,0.2823529411764707,0.9122807017543864,0.8474576271186443
1981-03-01,2.22,0.01834862385321112,-0.09756097560975596,-0.18382352941176472,0.930434782608696,0.8974358974358978
1981-04-01,1.88,-0.15315315315315325,-0.13761467889908263,-0.37123745819398,0.540983606557377,0.6491228070175439
1981-05-01,1.85,-0.015957446808510523,-0.16666666666666674,-0.3686006825938567,0.2585034013605443,0.6228070175438598
1981-06-01,2.33,0.2594594594594595,0.23936170212765973,-0.029166666666666563,0.7388059701492538,1.4270833333333335
1981-07-01,1.89,-0.18884120171673824,0.021621621621621623,-0.07804878048780484,0.43181818181818166,0.7663551401869158
1981-08-01,1.4,-0.2592592592592593,-0.3991416309012876,-0.36073059360730597,0.15702479338842967,0.3999999999999999
1981-09-01,1.6,0.14285714285714302,-0.15343915343915338,-0.35483870967741926,0.4545454545454546,0.6842105263157896
1981-10-01,1.96,0.22499999999999987,0.40000000000000013,0.0,0.4626865671641789,0.9215686274509802
1981-11-01,3.0,0.5306122448979591,0.875,0.30434782608695654,0.7964071856287427,2.225806451612903
1981-12-01,2.83,-0.05666666666666664,0.44387755102040827,0.15040650406504064,0.7469135802469136,1.7475728155339807
1982-01-01,2.51,-0.1130742049469966,-0.16333333333333344,0.1513761467889907,1.1637931034482758,1.5612244897959182
1982-02-01,2.75,0.09561752988047822,-0.028268551236749095,0.23873873873873852,0.6176470588235294,1.4122807017543861
1982-03-01,2.96,0.07636363636363641,0.17928286852589648,0.574468085106383,0.08823529411764697,1.573913043478261
1982-04-01,2.91,-0.016891891891891886,0.058181818181818334,0.5729729729729729,-0.026755852842809347,1.3852459016393444
1982-05-01,3.02,0.03780068728522323,0.020270270270270396,0.296137339055794,0.030716723549488067,1.054421768707483
1982-06-01,2.62,-0.13245033112582782,-0.09965635738831613,0.3862433862433863,0.09166666666666679,0.9552238805970148
1982-07-01,2.85,0.08778625954198471,-0.056291390728476776,1.035714285714286,0.3902439024390245,1.1590909090909092
1982-08-01,3.26,0.1438596491228068,0.2442748091603053,1.0374999999999996,0.4885844748858448,1.6942148760330578
1982-09-01,3.29,0.00920245398773023,0.15438596491228074,0.6785714285714286,0.3266129032258065,1.9909090909090907
1982-10-01,3.82,0.16109422492401215,0.1717791411042946,0.2733333333333332,0.9489795918367347,1.850746268656716
1982-11-01,3.75,-0.018324607329842868,0.13981762917933138,0.3250883392226147,0.6304347826086958,1.2455089820359282
1982-12-01,3.6,-0.039999999999999925,-0.05759162303664911,0.4342629482071714,0.46341463414634143,1.2222222222222223
1983-01-01,3.48,-0.033333333333333326,-0.07199999999999995,0.2654545454545454,0.5963302752293578,2.0
1983-02-01,3.23,-0.07183908045977017,-0.10277777777777786,0.09121621621621623,0.45495495495495475,0.9000000000000001
1983-03-01,3.1,-0.04024767801857587,-0.1091954022988505,0.06529209621993126,0.6489361702127661,0.13970588235294112
1983-04-01,2.89,-0.06774193548387097,-0.10526315789473684,-0.04304635761589404,0.5621621621621622,-0.03344481605351168
1983-05-01,2.71,-0.06228373702422152,-0.12580645161290327,0.03435114503816794,0.16309012875536477,-0.07508532423208203
1983-06-01,2.52,-0.07011070110701101,-0.12802768166089973,-0.11578947368421055,0.3333333333333335,0.050000000000000044
1983-07-01,2.01,-0.20238095238095244,-0.2583025830258303,-0.3834355828220859,0.4357142857142857,-0.019512195121951237
1983-08-01,1.79,-0.1094527363184078,-0.28968253968253965,-0.45592705167173253,0.11874999999999991,-0.182648401826484
1983-09-01,1.9,0.06145251396648033,-0.05472636815920395,-0.5026178010471204,-0.030612244897959218,-0.2338709677419355
1983-10-01,1.92,0.010526315789473717,0.07262569832402233,-0.488,-0.36,-0.020408163265306145
1983-11-01,1.92,0.0,0.010526315789473717,-0.4666666666666667,-0.32155477031802127,-0.16521739130434776
1983-12-01,1.92,0.0,0.0,-0.4482758620689655,-0.2350597609561753,-0.2195121951219512
1984-01-01,1.98,0.03125,0.03125,-0.38699690402476783,-0.28,-0.09174311926605516
1984-02-01,1.75,-0.11616161616161613,-0.08854166666666663,-0.435483870967742,-0.40878378378378377,-0.21171171171171177
1984-03-01,1.67,-0.04571428571428571,-0.15656565656565657,-0.4221453287197232,-0.42611683848797255,-0.11170212765957444
